epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2758,0.0602,0.2788,0.3634,0.0552
1,0.3740,0.0467,0.3956,0.4523,0.0424
2,0.4364,0.0413,0.4771,0.5034,0.0387
3,0.4726,0.0383,0.4999,0.5372,0.0361
4,0.4985,0.0359,0.4996,0.5616,0.0343
5,0.5149,0.0341,0.5352,0.5789,0.0331
6,0.5327,0.0329,0.5401,0.5970,0.0320
7,0.5436,0.0317,0.5346,0.6022,0.0312
8,0.5556,0.0303,0.4998,0.6034,0.0318
9,0.5643,0.0299,0.5858,0.6194,0.0304
