epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.0022,0.5878,0.0000,0.0000,0.0897
1,0.0000,0.2281,0.0000,0.0000,0.1161
2,0.0000,0.3316,0.0000,0.0000,0.1142
3,0.0000,0.2432,0.0000,0.0000,0.0950
4,0.0000,0.2407,0.0000,0.0000,0.0781
5,0.0000,0.1362,0.0000,0.0000,0.0681
